domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
logistics-large-simple/goal-1,p-a1-c2-s1500-p10-t2-g1,0.128,21.067,21.213,4,SUCCESS,20.851,0.216,21.067,96.682,N/A,OOM,96.62,0.062,96.682
logistics-large-simple/goal-1,p-a1-c2-s1750-p10-t2-g1,0.129,25.663,25.809,4,SUCCESS,25.415,0.248,25.663,300.181,N/A,ERROR,300.07,0.111,300.181
logistics-large-simple/goal-1,p-a1-c2-s2000-p10-t2-g1,0.136,30.219,30.371,4,SUCCESS,29.957,0.262,30.219,95.119,N/A,OOM,95.04,0.079,95.119
logistics-large-simple/goal-2,p-a1-c1-s1000-p10-t1-g2,0.075,5.668,5.759,8,SUCCESS,5.527,0.141,5.668,58.503,8,SUCCESS,56.235,2.268,58.503
logistics-large-simple/goal-2,p-a1-c1-s1250-p10-t1-g2,0.087,7.072,7.175,8,SUCCESS,6.913,0.159,7.072,92.811,8,SUCCESS,89.361,3.45,92.811
logistics-large-simple/goal-2,p-a1-c1-s1500-p10-t1-g2,0.089,8.892,8.998,8,SUCCESS,8.731,0.161,8.892,131.637,8,SUCCESS,126.522,5.115,131.637
logistics-large-simple/goal-2,p-a1-c1-s1750-p10-t1-g2,0.094,10.701,10.811,8,SUCCESS,10.522,0.179,10.701,182.832,8,SUCCESS,175.722,7.11,182.832
logistics-large-simple/goal-2,p-a1-c1-s2000-p10-t1-g2,0.094,12.597,12.708,8,SUCCESS,12.402,0.195,12.597,100.415,N/A,OOM,100.31,0.105,100.415
logistics-large-simple/goal-2,p-a1-c2-s1000-p10-t2-g2,0.094,12.798,12.909,8,SUCCESS,12.597,0.201,12.798,118.172,8,SUCCESS,113.598,4.574,118.172
logistics-large-simple/goal-2,p-a1-c2-s1250-p10-t2-g2,0.119,16.758,16.894,8,SUCCESS,16.536,0.222,16.758,189.847,8,SUCCESS,182.542,7.305,189.847
logistics-large-simple/goal-2,p-a1-c2-s1500-p10-t2-g2,0.123,21.084,21.224,8,SUCCESS,20.804,0.28,21.084,97.672,N/A,OOM,97.61,0.062,97.672
logistics-large-simple/goal-2,p-a1-c2-s1750-p10-t2-g2,0.13,25.699,25.845,8,SUCCESS,25.421,0.278,25.699,96.926,N/A,OOM,96.83,0.096,96.926
logistics-large-simple/goal-2,p-a1-c2-s2000-p10-t2-g2,0.134,30.82,30.971,8,SUCCESS,30.521,0.299,30.82,94.998,N/A,OOM,94.92,0.078,94.998
logistics-large-simple/goal-3,p-a1-c1-s1000-p10-t1-g3,0.075,5.67,5.763,12,SUCCESS,5.519,0.151,5.67,58.27,12,SUCCESS,56.115,2.155,58.27
logistics-large-simple/goal-3,p-a1-c1-s1250-p10-t1-g3,0.087,7.108,7.212,12,SUCCESS,6.941,0.167,7.108,92.66,12,SUCCESS,89.226,3.434,92.66
logistics-large-simple/goal-3,p-a1-c1-s1500-p10-t1-g3,0.089,9.023,9.128,12,SUCCESS,8.842,0.181,9.023,132.395,12,SUCCESS,127.15,5.245,132.395
logistics-large-simple/goal-3,p-a1-c1-s1750-p10-t1-g3,0.092,10.847,10.955,12,SUCCESS,10.642,0.205,10.847,183.137,12,SUCCESS,176.014,7.123,183.137
logistics-large-simple/goal-3,p-a1-c1-s2000-p10-t1-g3,0.096,12.789,12.902,12,SUCCESS,12.567,0.222,12.789,99.467,N/A,OOM,99.36,0.107,99.467
logistics-large-simple/goal-3,p-a1-c2-s1000-p10-t2-g3,0.095,12.82,12.932,12,SUCCESS,12.6,0.22,12.82,118.247,12,SUCCESS,113.702,4.545,118.247
logistics-large-simple/goal-3,p-a1-c2-s1250-p10-t2-g3,0.118,16.875,17.01,12,SUCCESS,16.625,0.25,16.875,189.44,12,SUCCESS,182.061,7.379,189.44
logistics-large-simple/goal-3,p-a1-c2-s1500-p10-t2-g3,0.124,21.053,21.194,12,SUCCESS,20.762,0.291,21.053,97.578,N/A,OOM,97.48,0.098,97.578
logistics-large-simple/goal-3,p-a1-c2-s1750-p10-t2-g3,0.129,25.808,25.954,12,SUCCESS,25.497,0.311,25.808,97.002,N/A,OOM,96.91,0.092,97.002
logistics-large-simple/goal-3,p-a1-c2-s2000-p10-t2-g3,0.135,30.805,30.956,12,SUCCESS,30.463,0.342,30.805,94.717,N/A,OOM,94.60,0.117,94.717
logistics-large-simple/goal-4,p-a1-c1-s1000-p10-t1-g4,0.074,5.706,5.797,16,SUCCESS,5.545,0.161,5.706,58.269,16,SUCCESS,56.1,2.169,58.269
logistics-large-simple/goal-4,p-a1-c1-s1250-p10-t1-g4,0.085,7.251,7.353,16,SUCCESS,7.071,0.18,7.251,93.121,16,SUCCESS,89.594,3.527,93.121
logistics-large-simple/goal-4,p-a1-c1-s1500-p10-t1-g4,0.09,8.931,9.038,16,SUCCESS,8.733,0.198,8.931,132.285,16,SUCCESS,127.014,5.271,132.285
logistics-large-simple/goal-4,p-a1-c1-s1750-p10-t1-g4,0.091,10.854,10.963,16,SUCCESS,10.638,0.216,10.854,182.576,16,SUCCESS,175.386,7.19,182.576
logistics-large-simple/goal-4,p-a1-c1-s2000-p10-t1-g4,0.1,12.748,12.866,16,SUCCESS,12.499,0.249,12.748,99.791,N/A,OOM,99.71,0.081,99.791
logistics-large-simple/goal-4,p-a1-c2-s1000-p10-t2-g4,0.094,12.922,13.033,16,SUCCESS,12.692,0.23,12.922,118.371,16,SUCCESS,113.737,4.634,118.371
logistics-large-simple/goal-4,p-a1-c2-s1250-p10-t2-g4,0.118,16.954,17.089,16,SUCCESS,16.684,0.27,16.954,189.748,16,SUCCESS,182.325,7.423,189.748
logistics-large-simple/goal-4,p-a1-c2-s1500-p10-t2-g4,0.124,20.991,21.134,16,SUCCESS,20.685,0.306,20.991,97.758,N/A,OOM,97.71,0.048,97.758
logistics-large-simple/goal-4,p-a1-c2-s1750-p10-t2-g4,0.129,25.893,26.04,16,SUCCESS,25.545,0.348,25.893,300.177,N/A,ERROR,300.09,0.087,300.177
logistics-large-simple/goal-4,p-a1-c2-s2000-p10-t2-g4,0.136,30.635,30.788,16,SUCCESS,30.249,0.386,30.635,95.46,N/A,OOM,95.37,0.09,95.46
organic-synthesis-MIT,p10,0.128,1.634,1.779,20,SUCCESS,1.523,0.111,1.634,43.42,N/A,OOM,43.35,0.07,43.42
organic-synthesis-MIT,p11,0.282,6.561,6.86,16,SUCCESS,6.409,0.152,6.561,71.85,N/A,OOM,71.76,0.09,71.85
organic-synthesis-MIT,p12,0.097,1.26,1.374,6,SUCCESS,1.165,0.095,1.26,42.954,N/A,OOM,42.86,0.094,42.954
organic-synthesis-MIT,p13,0.181,9.301,9.498,6,SUCCESS,9.116,0.185,9.301,39.747,N/A,OOM,39.67,0.077,39.747
organic-synthesis-MIT,p14,0.129,0.809,0.955,10,SUCCESS,0.71,0.099,0.809,40.288,N/A,OOM,40.24,0.048,40.288
organic-synthesis-MIT,p15,0.23,0.37,0.617,14,SUCCESS,0.287,0.083,0.37,49.599,N/A,OOM,49.53,0.069,49.599
organic-synthesis-MIT,p16,0.082,0.432,0.529,4,SUCCESS,0.337,0.095,0.432,300.199,N/A,ERROR,300.14,0.059,300.199
organic-synthesis-MIT,p17,0.098,4.225,4.34,12,SUCCESS,4.086,0.139,4.225,43.762,N/A,ERROR,43.70,0.062,43.762
organic-synthesis-MIT,p19,0.232,1.499,1.748,26,SUCCESS,1.388,0.111,1.499,66.536,N/A,OOM,66.48,0.056,66.536
organic-synthesis-MIT,p2,0.181,0.701,0.899,4,SUCCESS,0.61,0.091,0.701,41.122,N/A,OOM,41.07,0.052,41.122
organic-synthesis-MIT,p20,0.098,0.672,0.788,10,SUCCESS,0.584,0.088,0.672,40.433,N/A,OOM,40.38,0.053,40.433
organic-synthesis-MIT,p3,0.233,0.282,0.531,16,SUCCESS,0.2,0.082,0.282,5.799,16,SUCCESS,5.674,0.125,5.799
organic-synthesis-MIT,p4,0.132,0.264,0.413,4,SUCCESS,0.175,0.089,0.264,0.265,4,SUCCESS,0.175,0.09,0.265
organic-synthesis-MIT,p5,0.385,43.883,44.285,4,SUCCESS,42.416,1.467,43.883,300.176,N/A,ERROR,300.10,0.076,300.176
organic-synthesis-MIT,p6,0.13,0.36,0.507,10,SUCCESS,0.276,0.084,0.36,62.017,N/A,OOM,61.93,0.087,62.017
organic-synthesis-MIT,p7,0.286,0.453,0.755,6,SUCCESS,0.369,0.084,0.453,78.895,N/A,OOM,78.81,0.085,78.895
organic-synthesis-MIT,p8,0.129,0.525,0.67,4,SUCCESS,0.437,0.088,0.525,51.197,N/A,OOM,51.14,0.057,51.197
organic-synthesis-MIT,p9,0.099,0.237,0.353,4,SUCCESS,0.156,0.081,0.237,300.161,N/A,ERROR,300.11,0.051,300.161
organic-synthesis-alkene,p1,0.09,0.314,0.421,6,SUCCESS,0.23,0.084,0.314,85.904,N/A,OOM,85.87,0.034,85.904
organic-synthesis-alkene,p10,0.074,0.203,0.294,4,SUCCESS,0.122,0.081,0.203,14.173,4,SUCCESS,13.746,0.427,14.173
organic-synthesis-alkene,p11,0.091,0.228,0.336,8,SUCCESS,0.141,0.087,0.228,52.365,8,SUCCESS,50.634,1.731,52.365
organic-synthesis-alkene,p12,0.069,0.123,0.208,6,SUCCESS,0.042,0.081,0.123,0.444,6,SUCCESS,0.35,0.094,0.444
organic-synthesis-alkene,p13,0.065,0.119,0.201,6,SUCCESS,0.041,0.078,0.119,0.438,6,SUCCESS,0.347,0.091,0.438
organic-synthesis-alkene,p14,0.065,0.116,0.198,6,SUCCESS,0.037,0.079,0.116,0.515,6,SUCCESS,0.419,0.096,0.515
organic-synthesis-alkene,p15,0.068,0.117,0.201,6,SUCCESS,0.037,0.08,0.117,0.52,6,SUCCESS,0.423,0.097,0.52
organic-synthesis-alkene,p16,0.077,0.146,0.241,12,SUCCESS,0.064,0.082,0.146,1.399,12,SUCCESS,1.275,0.124,1.399
organic-synthesis-alkene,p17,0.073,0.125,0.215,6,SUCCESS,0.042,0.083,0.125,0.197,6,SUCCESS,0.116,0.081,0.197
organic-synthesis-alkene,p18,0.076,0.182,0.275,4,SUCCESS,0.102,0.08,0.182,5.021,4,SUCCESS,4.817,0.204,5.021
organic-synthesis-alkene,p2,0.074,0.177,0.268,4,SUCCESS,0.096,0.081,0.177,5.137,4,SUCCESS,4.93,0.207,5.137
organic-synthesis-alkene,p3,0.092,0.206,0.316,6,SUCCESS,0.124,0.082,0.206,98.107,N/A,OOM,98.04,0.067,98.107
organic-synthesis-alkene,p4,0.067,0.124,0.208,6,SUCCESS,0.036,0.088,0.124,0.22,6,SUCCESS,0.127,0.093,0.22
organic-synthesis-alkene,p5,0.07,0.114,0.202,6,SUCCESS,0.031,0.083,0.114,0.203,6,SUCCESS,0.115,0.088,0.203
organic-synthesis-alkene,p6,0.077,0.203,0.298,8,SUCCESS,0.112,0.091,0.203,10.074,8,SUCCESS,9.727,0.347,10.074
organic-synthesis-alkene,p7,0.071,0.125,0.215,6,SUCCESS,0.038,0.087,0.125,0.194,6,SUCCESS,0.106,0.088,0.194
organic-synthesis-alkene,p8,0.069,0.122,0.209,6,SUCCESS,0.037,0.085,0.122,0.547,6,SUCCESS,0.45,0.097,0.547
organic-synthesis-alkene,p9,0.091,0.218,0.325,6,SUCCESS,0.131,0.087,0.218,300.165,N/A,ERROR,300.11,0.055,300.165
organic-synthesis-original,prob01,0.285,299.164,299.466,N/A,TIMEOUT,299.10,0.064,299.164,37.743,N/A,OOM,37.67,0.073,37.743
organic-synthesis-original,prob02,0.231,3.304,3.552,7,SUCCESS,3.179,0.125,3.304,47.578,N/A,OOM,47.51,0.068,47.578
organic-synthesis-original,prob03,0.435,5.009,5.461,7,SUCCESS,4.887,0.122,5.009,38.839,N/A,OOM,38.76,0.079,38.839
organic-synthesis-original,prob04,0.233,1.123,1.372,20,SUCCESS,1.034,0.089,1.123,56.993,28,SUCCESS,55.856,1.137,56.993
organic-synthesis-original,prob05,0.384,143.021,143.422,4,SUCCESS,138.089,4.932,143.021,43.645,N/A,OOM,43.56,0.085,43.645
organic-synthesis-original,prob06,0.129,0.775,0.921,27,SUCCESS,0.677,0.098,0.775,301.17,N/A,ERROR,301.11,0.06,301.17
organic-synthesis-original,prob07,0.837,184.622,185.476,20,SUCCESS,179.06,5.562,184.622,40.16,N/A,OOM,40.08,0.08,40.16
organic-synthesis-original,prob08,0.435,90.669,91.121,N/A,OOM,N/A,N/A,90.669,37.083,N/A,OOM,37.03,0.053,37.083
organic-synthesis-original,prob09,0.286,103.559,103.861,N/A,OOM,N/A,N/A,103.559,35.37,N/A,OOM,35.32,0.05,35.37
organic-synthesis-original,prob10,0.181,12.582,12.778,16,SUCCESS,12.369,0.213,12.582,300.148,N/A,ERROR,300.07,0.078,300.148
organic-synthesis-original,prob11,0.485,40.671,41.174,61,SUCCESS,40.33,0.341,40.671,44.204,N/A,OOM,44.16,0.044,44.204
organic-synthesis-original,prob12,0.335,83.603,83.955,N/A,OOM,N/A,N/A,83.603,35.775,N/A,OOM,35.71,0.065,35.775
organic-synthesis-original,prob13,0.232,21.835,22.084,5,SUCCESS,21.59,0.245,21.835,52.404,N/A,ERROR,52.32,0.084,52.404
organic-synthesis-original,prob14,0.386,18.095,18.498,16,SUCCESS,17.884,0.211,18.095,103.562,N/A,OOM,103.49,0.072,103.562
organic-synthesis-original,prob15,0.435,38.183,38.635,32,SUCCESS,37.839,0.344,38.183,40.048,N/A,OOM,39.97,0.078,40.048
organic-synthesis-original,prob16,0.097,8.153,8.266,9,SUCCESS,7.975,0.178,8.153,40.253,N/A,ERROR,40.17,0.083,40.253
organic-synthesis-original,prob17,0.385,101.767,102.168,N/A,OOM,N/A,N/A,101.767,46.958,N/A,OOM,46.88,0.078,46.958
organic-synthesis-original,prob18,0.183,49.457,49.656,66,SUCCESS,49.094,0.363,49.457,300.165,N/A,ERROR,300.09,0.075,300.165
organic-synthesis-original,prob19,0.385,15.82,16.221,23,SUCCESS,15.589,0.231,15.82,71.917,N/A,OOM,71.85,0.067,71.917
organic-synthesis-original,prob20,0.13,3.123,3.27,28,SUCCESS,3.016,0.107,3.123,38.2,N/A,OOM,38.14,0.06,38.2
pipesworld-tankage-nosplit,p01-net1-b6-g2-t50,0.071,0.237,0.324,6,SUCCESS,0.152,0.085,0.237,0.114,6,SUCCESS,0.034,0.08,0.114
pipesworld-tankage-nosplit,p02-net1-b6-g4-t50,0.074,0.234,0.325,11,SUCCESS,0.153,0.081,0.234,0.115,13,SUCCESS,0.034,0.081,0.115
pipesworld-tankage-nosplit,p03-net1-b8-g3-t80,0.072,0.255,0.344,10,SUCCESS,0.172,0.083,0.255,0.189,11,SUCCESS,0.103,0.086,0.189
pipesworld-tankage-nosplit,p04-net1-b8-g5-t80,0.072,0.258,0.35,12,SUCCESS,0.173,0.085,0.258,0.186,13,SUCCESS,0.104,0.082,0.186
pipesworld-tankage-nosplit,p05-net1-b10-g4-t50,0.073,0.309,0.399,12,SUCCESS,0.216,0.093,0.309,0.212,12,SUCCESS,0.125,0.087,0.212
pipesworld-tankage-nosplit,p06-net1-b10-g6-t50,0.075,0.313,0.406,15,SUCCESS,0.226,0.087,0.313,0.21,15,SUCCESS,0.121,0.089,0.21
pipesworld-tankage-nosplit,p07-net1-b12-g5-t80,0.07,0.327,0.415,13,SUCCESS,0.244,0.083,0.327,0.455,13,SUCCESS,0.36,0.095,0.455
pipesworld-tankage-nosplit,p08-net1-b12-g7-t80,0.075,0.349,0.441,18,SUCCESS,0.258,0.091,0.349,0.46,18,SUCCESS,0.356,0.104,0.46
pipesworld-tankage-nosplit,p09-net1-b14-g6-t50,0.071,0.35,0.438,29,SUCCESS,0.266,0.084,0.35,0.515,29,SUCCESS,0.415,0.1,0.515
pipesworld-tankage-nosplit,p10-net1-b14-g8-t50,0.074,0.38,0.472,42,SUCCESS,0.29,0.09,0.38,0.519,44,SUCCESS,0.417,0.102,0.519
pipesworld-tankage-nosplit,p11-net2-b10-g2-t30,0.071,0.44,0.528,14,SUCCESS,0.349,0.091,0.44,41.526,14,SUCCESS,39.575,1.951,41.526
pipesworld-tankage-nosplit,p12-net2-b10-g4-t60,0.073,0.44,0.53,22,SUCCESS,0.35,0.09,0.44,116.742,22,SUCCESS,110.785,5.957,116.742
pipesworld-tankage-nosplit,p13-net2-b12-g3-t70,0.072,0.595,0.685,15,SUCCESS,0.497,0.098,0.595,196.529,15,SUCCESS,185.782,10.747,196.529
