domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
visitall-multidimensional/5-dim-visitall-FAR-g1,p4,0.059,55.237,55.313,N/A,OOM,N/A,N/A,55.237,81.873,N/A,OOM,81.76,0.113,81.873
visitall-multidimensional/5-dim-visitall-FAR-g1,p5,0.061,54.42,54.498,N/A,OOM,N/A,N/A,54.42,63.541,N/A,OOM,63.46,0.081,63.541
visitall-multidimensional/5-dim-visitall-FAR-g1,p6,0.059,300.177,300.252,N/A,ERROR,300.12,0.057,300.177,61.727,N/A,OOM,61.63,0.097,61.727
visitall-multidimensional/5-dim-visitall-FAR-g1,p7,0.059,53.993,54.068,N/A,OOM,N/A,N/A,53.993,57.628,N/A,OOM,57.56,0.068,57.628
visitall-multidimensional/5-dim-visitall-FAR-g1,p8,0.058,54.018,54.094,N/A,OOM,N/A,N/A,54.018,62.095,N/A,OOM,62.02,0.075,62.095
visitall-multidimensional/5-dim-visitall-FAR-g1,p9,0.06,53.871,53.948,N/A,OOM,N/A,N/A,53.871,61.308,N/A,OOM,61.21,0.098,61.308
visitall-multidimensional/5-dim-visitall-FAR-g2,p0,0.059,299.077,299.153,N/A,TIMEOUT,298.97,0.107,299.077,12.245,24,SUCCESS,11.985,0.26,12.245
visitall-multidimensional/5-dim-visitall-FAR-g2,p1,0.059,299.131,299.206,N/A,TIMEOUT,299.01,0.121,299.131,146.484,35,SUCCESS,145.595,0.889,146.484
visitall-multidimensional/5-dim-visitall-FAR-g2,p2,0.059,300.192,300.267,N/A,ERROR,300.11,0.082,300.192,299.164,N/A,TIMEOUT,299.12,0.044,299.164
visitall-multidimensional/5-dim-visitall-FAR-g2,p3,0.06,53.777,53.854,N/A,OOM,N/A,N/A,53.777,104.737,N/A,OOM,104.67,0.067,104.737
visitall-multidimensional/5-dim-visitall-FAR-g2,p4,0.058,54.163,54.238,N/A,OOM,N/A,N/A,54.163,300.193,N/A,ERROR,300.15,0.043,300.193
visitall-multidimensional/5-dim-visitall-FAR-g2,p5,0.058,53.511,53.586,N/A,OOM,N/A,N/A,53.511,62.024,N/A,OOM,61.93,0.094,62.024
visitall-multidimensional/5-dim-visitall-FAR-g2,p6,0.058,53.522,53.597,N/A,OOM,N/A,N/A,53.522,61.54,N/A,OOM,61.47,0.07,61.54
visitall-multidimensional/5-dim-visitall-FAR-g2,p7,0.059,53.964,54.04,N/A,OOM,N/A,N/A,53.964,58.373,N/A,OOM,58.27,0.103,58.373
visitall-multidimensional/5-dim-visitall-FAR-g2,p8,0.06,53.583,53.66,N/A,OOM,N/A,N/A,53.583,62.151,N/A,OOM,62.04,0.111,62.151
visitall-multidimensional/5-dim-visitall-FAR-g2,p9,0.058,53.793,53.868,N/A,OOM,N/A,N/A,53.793,61.948,N/A,OOM,61.87,0.078,61.948
visitall-multidimensional/5-dim-visitall-FAR-g3,p0,0.056,299.066,299.14,N/A,TIMEOUT,298.97,0.096,299.066,12.238,24,SUCCESS,11.986,0.252,12.238
visitall-multidimensional/5-dim-visitall-FAR-g3,p1,0.058,299.136,299.21,N/A,TIMEOUT,299.02,0.116,299.136,146.579,32,SUCCESS,145.696,0.883,146.579
visitall-multidimensional/5-dim-visitall-FAR-g3,p2,0.063,300.219,300.299,N/A,ERROR,300.12,0.099,300.219,299.092,N/A,TIMEOUT,299.01,0.082,299.092
visitall-multidimensional/5-dim-visitall-FAR-g3,p3,0.06,52.856,52.933,N/A,OOM,N/A,N/A,52.856,126.216,N/A,OOM,126.15,0.066,126.216
visitall-multidimensional/5-dim-visitall-FAR-g3,p4,0.063,53.901,53.983,N/A,OOM,N/A,N/A,53.901,81.049,N/A,OOM,80.97,0.079,81.049
visitall-multidimensional/5-dim-visitall-FAR-g3,p5,0.062,55.106,55.188,N/A,OOM,N/A,N/A,55.106,300.2,N/A,ERROR,300.10,0.1,300.2
visitall-multidimensional/5-dim-visitall-FAR-g3,p6,0.06,58.478,58.556,N/A,OOM,N/A,N/A,58.478,64.257,N/A,OOM,64.18,0.077,64.257
visitall-multidimensional/5-dim-visitall-FAR-g3,p7,0.058,56.278,56.352,N/A,OOM,N/A,N/A,56.278,301.17,N/A,ERROR,301.10,0.07,301.17
visitall-multidimensional/5-dim-visitall-FAR-g3,p8,0.065,55.769,55.852,N/A,OOM,N/A,N/A,55.769,63.877,N/A,OOM,63.79,0.087,63.877
visitall-multidimensional/5-dim-visitall-FAR-g3,p9,0.062,54.804,54.884,N/A,OOM,N/A,N/A,54.804,300.163,N/A,ERROR,300.09,0.073,300.163
