domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
logistics-large-simple/goal-1,p-a1-c2-s1750-p10-t2-g1,0.134,25.281,25.432,4,SUCCESS,25.04,0.241,25.281,97.29,N/A,OOM,97.22,0.07,97.29
logistics-large-simple/goal-1,p-a1-c2-s2000-p10-t2-g1,0.143,30.116,30.275,4,SUCCESS,29.856,0.26,30.116,95.226,N/A,OOM,95.09,0.136,95.226
logistics-large-simple/goal-2,p-a1-c1-s1000-p10-t1-g2,0.073,5.634,5.724,8,SUCCESS,5.489,0.145,5.634,58.101,8,SUCCESS,56.278,1.823,58.101
logistics-large-simple/goal-2,p-a1-c1-s1250-p10-t1-g2,0.087,6.959,7.062,8,SUCCESS,6.812,0.147,6.959,91.994,8,SUCCESS,89.115,2.879,91.994
logistics-large-simple/goal-2,p-a1-c1-s1500-p10-t1-g2,0.089,8.883,8.989,8,SUCCESS,8.721,0.162,8.883,130.832,8,SUCCESS,126.791,4.041,130.832
logistics-large-simple/goal-2,p-a1-c1-s1750-p10-t1-g2,0.093,10.671,10.781,8,SUCCESS,10.491,0.18,10.671,184.969,8,SUCCESS,179.208,5.761,184.969
logistics-large-simple/goal-2,p-a1-c1-s2000-p10-t1-g2,0.105,13.303,13.426,8,SUCCESS,13.093,0.21,13.303,100.31,N/A,OOM,100.24,0.07,100.31
logistics-large-simple/goal-2,p-a1-c2-s1000-p10-t2-g2,0.094,13.027,13.139,8,SUCCESS,12.833,0.194,13.027,117.369,8,SUCCESS,113.65,3.719,117.369
logistics-large-simple/goal-2,p-a1-c2-s1250-p10-t2-g2,0.121,16.953,17.091,8,SUCCESS,16.722,0.231,16.953,190.267,8,SUCCESS,184.642,5.625,190.267
logistics-large-simple/goal-2,p-a1-c2-s1500-p10-t2-g2,0.129,21.292,21.44,8,SUCCESS,21.046,0.246,21.292,97.846,N/A,OOM,97.72,0.126,97.846
logistics-large-simple/goal-2,p-a1-c2-s1750-p10-t2-g2,0.128,25.729,25.874,8,SUCCESS,25.441,0.288,25.729,97.18,N/A,OOM,97.11,0.07,97.18
logistics-large-simple/goal-2,p-a1-c2-s2000-p10-t2-g2,0.135,30.419,30.571,8,SUCCESS,30.109,0.31,30.419,95.263,N/A,OOM,95.20,0.063,95.263
logistics-large-simple/goal-3,p-a1-c1-s1000-p10-t1-g3,0.073,5.64,5.731,12,SUCCESS,5.479,0.161,5.64,58.106,12,SUCCESS,56.265,1.841,58.106
logistics-large-simple/goal-3,p-a1-c1-s1250-p10-t1-g3,0.087,7.049,7.152,12,SUCCESS,6.882,0.167,7.049,91.876,12,SUCCESS,89.009,2.867,91.876
logistics-large-simple/goal-3,p-a1-c1-s1500-p10-t1-g3,0.095,8.889,9.002,12,SUCCESS,8.706,0.183,8.889,130.451,12,SUCCESS,126.342,4.109,130.451
logistics-large-simple/goal-3,p-a1-c1-s1750-p10-t1-g3,0.092,10.761,10.871,12,SUCCESS,10.555,0.206,10.761,180.77,12,SUCCESS,175.132,5.638,180.77
logistics-large-simple/goal-3,p-a1-c1-s2000-p10-t1-g3,0.1,12.882,13.0,12,SUCCESS,12.662,0.22,12.882,99.519,N/A,OOM,99.40,0.119,99.519
logistics-large-simple/goal-3,p-a1-c2-s1000-p10-t2-g3,0.095,12.741,12.853,12,SUCCESS,12.513,0.228,12.741,117.22,12,SUCCESS,113.517,3.703,117.22
logistics-large-simple/goal-3,p-a1-c2-s1250-p10-t2-g3,0.12,16.682,16.819,12,SUCCESS,16.428,0.254,16.682,188.509,12,SUCCESS,182.71,5.799,188.509
logistics-large-simple/goal-3,p-a1-c2-s1500-p10-t2-g3,0.129,21.062,21.209,12,SUCCESS,20.771,0.291,21.062,97.475,N/A,OOM,97.38,0.095,97.475
logistics-large-simple/goal-3,p-a1-c2-s1750-p10-t2-g3,0.129,26.024,26.17,12,SUCCESS,25.7,0.324,26.024,96.821,N/A,OOM,96.73,0.091,96.821
logistics-large-simple/goal-3,p-a1-c2-s2000-p10-t2-g3,0.135,30.191,30.343,12,SUCCESS,29.838,0.353,30.191,94.649,N/A,OOM,94.58,0.069,94.649
logistics-large-simple/goal-4,p-a1-c1-s1000-p10-t1-g4,0.075,5.634,5.726,16,SUCCESS,5.48,0.154,5.634,58.041,16,SUCCESS,56.171,1.87,58.041
logistics-large-simple/goal-4,p-a1-c1-s1250-p10-t1-g4,0.086,7.203,7.305,16,SUCCESS,7.017,0.186,7.203,92.506,16,SUCCESS,89.615,2.891,92.506
logistics-large-simple/goal-4,p-a1-c1-s1500-p10-t1-g4,0.093,8.865,8.974,16,SUCCESS,8.668,0.197,8.865,130.558,16,SUCCESS,126.391,4.167,130.558
logistics-large-simple/goal-4,p-a1-c1-s1750-p10-t1-g4,0.093,10.985,11.095,16,SUCCESS,10.757,0.228,10.985,180.487,16,SUCCESS,174.764,5.723,180.487
logistics-large-simple/goal-4,p-a1-c1-s2000-p10-t1-g4,0.098,12.595,12.711,16,SUCCESS,12.354,0.241,12.595,99.216,N/A,OOM,99.17,0.046,99.216
logistics-large-simple/goal-4,p-a1-c2-s1000-p10-t2-g4,0.1,13.011,13.128,16,SUCCESS,12.776,0.235,13.011,117.385,16,SUCCESS,113.639,3.746,117.385
logistics-large-simple/goal-4,p-a1-c2-s1250-p10-t2-g4,0.119,16.886,17.021,16,SUCCESS,16.603,0.283,16.886,187.919,16,SUCCESS,182.062,5.857,187.919
logistics-large-simple/goal-4,p-a1-c2-s1500-p10-t2-g4,0.124,20.85,20.99,16,SUCCESS,20.527,0.323,20.85,98.062,N/A,OOM,97.97,0.092,98.062
logistics-large-simple/goal-4,p-a1-c2-s1750-p10-t2-g4,0.128,25.949,26.093,16,SUCCESS,25.586,0.363,25.949,97.489,N/A,OOM,97.38,0.109,97.489
logistics-large-simple/goal-4,p-a1-c2-s2000-p10-t2-g4,0.135,30.693,30.845,16,SUCCESS,30.293,0.4,30.693,94.861,N/A,OOM,94.78,0.081,94.861
organic-synthesis-MIT,p10,0.13,1.557,1.703,20,SUCCESS,1.45,0.107,1.557,43.549,N/A,OOM,43.49,0.059,43.549
organic-synthesis-MIT,p11,0.282,5.768,6.067,10,SUCCESS,5.606,0.162,5.768,72.195,N/A,OOM,72.13,0.065,72.195
organic-synthesis-MIT,p12,0.131,1.247,1.395,5,SUCCESS,1.151,0.096,1.247,43.367,N/A,OOM,43.25,0.117,43.367
organic-synthesis-MIT,p13,0.18,9.313,9.51,6,SUCCESS,9.138,0.175,9.313,300.159,N/A,ERROR,300.09,0.069,300.159
organic-synthesis-MIT,p14,0.137,0.798,0.952,7,SUCCESS,0.7,0.098,0.798,39.754,N/A,OOM,39.71,0.044,39.754
organic-synthesis-MIT,p15,0.239,0.376,0.631,6,SUCCESS,0.288,0.088,0.376,49.526,N/A,OOM,49.45,0.076,49.526
organic-synthesis-MIT,p16,0.096,0.411,0.523,4,SUCCESS,0.319,0.092,0.411,38.346,N/A,OOM,38.29,0.056,38.346
organic-synthesis-MIT,p17,0.098,4.214,4.328,7,SUCCESS,4.072,0.142,4.214,43.41,N/A,ERROR,43.35,0.06,43.41
organic-synthesis-MIT,p19,0.231,1.52,1.767,16,SUCCESS,1.409,0.111,1.52,66.133,N/A,OOM,66.06,0.073,66.133
organic-synthesis-MIT,p2,0.185,0.699,0.901,3,SUCCESS,0.611,0.088,0.699,41.045,N/A,OOM,40.98,0.065,41.045
organic-synthesis-MIT,p20,0.098,0.7,0.815,9,SUCCESS,0.61,0.09,0.7,40.645,N/A,OOM,40.61,0.035,40.645
organic-synthesis-MIT,p3,0.233,0.28,0.53,6,SUCCESS,0.198,0.082,0.28,5.845,2,SUCCESS,5.724,0.121,5.845
organic-synthesis-MIT,p4,0.131,0.259,0.406,4,SUCCESS,0.171,0.088,0.259,0.264,2,SUCCESS,0.176,0.088,0.264
organic-synthesis-MIT,p5,0.383,43.15,43.551,3,SUCCESS,41.677,1.473,43.15,79.305,N/A,OOM,79.24,0.065,79.305
organic-synthesis-MIT,p6,0.135,0.357,0.509,5,SUCCESS,0.271,0.086,0.357,61.89,N/A,OOM,61.80,0.09,61.89
organic-synthesis-MIT,p7,0.283,0.449,0.748,6,SUCCESS,0.364,0.085,0.449,79.325,N/A,OOM,79.26,0.065,79.325
organic-synthesis-MIT,p8,0.135,0.525,0.676,3,SUCCESS,0.435,0.09,0.525,50.953,N/A,OOM,50.89,0.063,50.953
organic-synthesis-MIT,p9,0.096,0.245,0.358,4,SUCCESS,0.152,0.093,0.245,64.346,N/A,OOM,64.30,0.046,64.346
organic-synthesis-alkene,p1,0.089,0.313,0.418,4,SUCCESS,0.229,0.084,0.313,72.914,N/A,OOM,72.84,0.074,72.914
organic-synthesis-alkene,p10,0.08,0.212,0.308,3,SUCCESS,0.124,0.088,0.212,14.12,2,SUCCESS,13.737,0.383,14.12
organic-synthesis-alkene,p11,0.1,0.226,0.344,8,SUCCESS,0.144,0.082,0.226,51.14,2,SUCCESS,49.773,1.367,51.14
organic-synthesis-alkene,p12,0.067,0.119,0.203,6,SUCCESS,0.041,0.078,0.119,0.437,1,SUCCESS,0.345,0.092,0.437
organic-synthesis-alkene,p13,0.068,0.122,0.206,6,SUCCESS,0.041,0.081,0.122,0.437,1,SUCCESS,0.349,0.088,0.437
organic-synthesis-alkene,p14,0.065,0.119,0.201,6,SUCCESS,0.037,0.082,0.119,0.504,1,SUCCESS,0.414,0.09,0.504
organic-synthesis-alkene,p15,0.066,0.118,0.201,6,SUCCESS,0.037,0.081,0.118,0.507,1,SUCCESS,0.411,0.096,0.507
organic-synthesis-alkene,p16,0.074,0.145,0.237,12,SUCCESS,0.062,0.083,0.145,1.386,2,SUCCESS,1.263,0.123,1.386
organic-synthesis-alkene,p17,0.076,0.13,0.224,6,SUCCESS,0.044,0.086,0.13,0.204,1,SUCCESS,0.117,0.087,0.204
organic-synthesis-alkene,p18,0.076,0.179,0.272,3,SUCCESS,0.098,0.081,0.179,4.963,2,SUCCESS,4.778,0.185,4.963
organic-synthesis-alkene,p2,0.074,0.184,0.274,3,SUCCESS,0.098,0.086,0.184,4.962,2,SUCCESS,4.782,0.18,4.962
organic-synthesis-alkene,p3,0.09,0.207,0.313,6,SUCCESS,0.122,0.085,0.207,98.547,N/A,OOM,98.45,0.097,98.547
organic-synthesis-alkene,p4,0.071,0.119,0.207,6,SUCCESS,0.036,0.083,0.119,0.21,1,SUCCESS,0.121,0.089,0.21
organic-synthesis-alkene,p5,0.066,0.116,0.199,6,SUCCESS,0.031,0.085,0.116,0.198,1,SUCCESS,0.111,0.087,0.198
organic-synthesis-alkene,p6,0.077,0.195,0.289,8,SUCCESS,0.113,0.082,0.195,10.031,2,SUCCESS,9.743,0.288,10.031
organic-synthesis-alkene,p7,0.065,0.114,0.196,6,SUCCESS,0.036,0.078,0.114,0.185,1,SUCCESS,0.102,0.083,0.185
