domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
blocksworld-large-simple/goal-2,p-100-2,0.166,3.83,4.091,2,SUCCESS,3.657,0.173,3.83,3.337,2,SUCCESS,3.026,0.311,3.337
blocksworld-large-simple/goal-2,p-1100-2,0.19,172.983,173.275,N/A,TIMEOUT,165.64,7.343,172.983,150.919,N/A,TIMEOUT,144.87,6.049,150.919
blocksworld-large-simple/goal-2,p-1300-2,0.218,120.205,120.522,N/A,TIMEOUT,116.09,4.115,120.205,143.205,N/A,TIMEOUT,133.41,9.795,143.205
blocksworld-large-simple/goal-2,p-1500-2,0.216,154.195,154.509,N/A,TIMEOUT,148.04,6.155,154.195,158.516,N/A,TIMEOUT,146.88,11.636,158.516
blocksworld-large-simple/goal-2,p-1700-2,0.224,140.479,140.802,N/A,TIMEOUT,134.67,5.809,140.479,142.328,N/A,TIMEOUT,134.12,8.208,142.328
blocksworld-large-simple/goal-2,p-1900-2,0.229,238.516,238.847,N/A,TIMEOUT,219.15,19.366,238.516,144.852,N/A,TIMEOUT,138.92,5.932,144.852
blocksworld-large-simple/goal-2,p-300-2,0.181,38.301,38.582,2,SUCCESS,38.096,0.205,38.301,32.414,2,SUCCESS,29.996,2.418,32.414
blocksworld-large-simple/goal-2,p-500-2,0.164,108.728,108.989,2,SUCCESS,108.533,0.195,108.728,95.312,2,SUCCESS,86.415,8.897,95.312
blocksworld-large-simple/goal-2,p-700-2,0.183,226.113,226.394,2,SUCCESS,225.879,0.234,226.113,198.961,2,SUCCESS,175.047,23.914,198.961
blocksworld-large-simple/goal-2,p-900-2,0.206,169.974,170.281,N/A,TIMEOUT,164.92,5.054,169.974,217.378,N/A,TIMEOUT,215.10,2.278,217.378
blocksworld-large-simple/goal-3,p-100-3,0.17,3.857,4.127,2,SUCCESS,3.68,0.177,3.857,3.36,2,SUCCESS,3.045,0.315,3.36
blocksworld-large-simple/goal-3,p-1100-3,0.178,165.148,165.426,N/A,TIMEOUT,160.60,4.548,165.148,152.017,N/A,TIMEOUT,149.33,2.687,152.017
blocksworld-large-simple/goal-3,p-1300-3,0.215,151.479,151.795,N/A,TIMEOUT,146.20,5.279,151.479,190.349,N/A,TIMEOUT,178.28,12.069,190.349
blocksworld-large-simple/goal-3,p-1500-3,0.214,142.618,142.93,N/A,TIMEOUT,139.06,3.558,142.618,186.073,N/A,TIMEOUT,172.67,13.403,186.073
blocksworld-large-simple/goal-3,p-1700-3,0.221,174.282,174.6,N/A,TIMEOUT,168.99,5.292,174.282,162.733,N/A,TIMEOUT,154.00,8.733,162.733
blocksworld-large-simple/goal-3,p-1900-3,0.226,122.811,123.134,N/A,TIMEOUT,120.02,2.791,122.811,161.901,N/A,TIMEOUT,154.54,7.361,161.901
blocksworld-large-simple/goal-3,p-300-3,0.175,38.355,38.627,2,SUCCESS,38.154,0.201,38.355,32.511,2,SUCCESS,30.109,2.402,32.511
blocksworld-large-simple/goal-3,p-500-3,0.164,108.269,108.53,2,SUCCESS,108.067,0.202,108.269,94.856,2,SUCCESS,86.228,8.628,94.856
blocksworld-large-simple/goal-3,p-700-3,0.175,223.596,223.871,2,SUCCESS,223.35,0.246,223.596,200.458,2,SUCCESS,176.884,23.574,200.458
blocksworld-large-simple/goal-3,p-900-3,0.196,231.538,231.831,N/A,TIMEOUT,228.82,2.718,231.538,297.959,N/A,TIMEOUT,295.98,1.979,297.959
blocksworld-large-simple/goal-4,p-100-4,0.167,3.914,4.179,2,SUCCESS,3.733,0.181,3.914,3.408,2,SUCCESS,3.09,0.318,3.408
blocksworld-large-simple/goal-4,p-1100-4,0.178,198.563,198.838,N/A,TIMEOUT,192.73,5.833,198.563,190.883,N/A,TIMEOUT,185.00,5.883,190.883
blocksworld-large-simple/goal-4,p-1300-4,0.209,189.949,190.255,N/A,TIMEOUT,185.15,4.799,189.949,175.751,N/A,TIMEOUT,168.54,7.211,175.751
blocksworld-large-simple/goal-4,p-1500-4,0.215,174.61,174.924,N/A,TIMEOUT,167.62,6.99,174.61,178.849,N/A,TIMEOUT,167.56,11.289,178.849
blocksworld-large-simple/goal-4,p-1700-4,0.218,160.505,160.821,N/A,TIMEOUT,157.55,2.955,160.505,199.604,N/A,TIMEOUT,186.46,13.144,199.604
blocksworld-large-simple/goal-4,p-1900-4,0.232,157.849,158.184,N/A,TIMEOUT,154.69,3.159,157.849,189.741,N/A,TIMEOUT,180.26,9.481,189.741
blocksworld-large-simple/goal-4,p-300-4,0.174,38.455,38.729,2,SUCCESS,38.252,0.203,38.455,32.553,2,SUCCESS,30.1,2.453,32.553
blocksworld-large-simple/goal-4,p-500-4,0.166,109.065,109.329,2,SUCCESS,108.853,0.212,109.065,95.592,2,SUCCESS,86.712,8.88,95.592
blocksworld-large-simple/goal-4,p-700-4,0.173,224.228,224.501,2,SUCCESS,223.994,0.234,224.228,200.205,2,SUCCESS,176.478,23.727,200.205
blocksworld-large-simple/goal-4,p-900-4,0.202,289.308,289.608,N/A,TIMEOUT,287.05,2.258,289.308,297.215,N/A,TIMEOUT,295.65,1.565,297.215
blocksworld-large-simple/goal-5,p-100-5,0.164,3.913,4.171,2,SUCCESS,3.741,0.172,3.913,3.375,2,SUCCESS,3.064,0.311,3.375
blocksworld-large-simple/goal-5,p-1100-5,0.175,198.796,199.066,N/A,TIMEOUT,192.85,5.946,198.796,190.755,N/A,TIMEOUT,185.53,5.225,190.755
blocksworld-large-simple/goal-5,p-1300-5,0.207,186.691,186.992,N/A,TIMEOUT,182.14,4.551,186.691,175.116,N/A,TIMEOUT,167.79,7.326,175.116
blocksworld-large-simple/goal-5,p-1500-5,0.215,168.137,168.453,N/A,TIMEOUT,161.70,6.437,168.137,179.876,N/A,TIMEOUT,167.67,12.206,179.876
blocksworld-large-simple/goal-5,p-1700-5,0.217,193.444,193.756,N/A,TIMEOUT,186.13,7.314,193.444,153.592,N/A,TIMEOUT,147.58,6.012,153.592
blocksworld-large-simple/goal-5,p-1900-5,0.249,156.174,156.525,N/A,TIMEOUT,152.32,3.854,156.174,149.957,N/A,TIMEOUT,145.29,4.667,149.957
blocksworld-large-simple/goal-5,p-300-5,0.175,38.55,38.823,2,SUCCESS,38.342,0.208,38.55,32.495,2,SUCCESS,30.097,2.398,32.495
blocksworld-large-simple/goal-5,p-500-5,0.165,109.252,109.514,2,SUCCESS,109.035,0.217,109.252,95.474,2,SUCCESS,86.831,8.643,95.474
blocksworld-large-simple/goal-5,p-700-5,0.17,223.696,223.964,2,SUCCESS,223.44,0.256,223.696,199.217,2,SUCCESS,175.63,23.587,199.217
blocksworld-large-simple/goal-5,p-900-5,0.202,163.155,163.458,N/A,TIMEOUT,160.18,2.975,163.155,284.734,N/A,TIMEOUT,282.42,2.314,284.734
childsnack-contents/parsize1-cham3,contentam1-p0,0.164,0.201,0.461,3,SUCCESS,0.033,0.168,0.201,0.173,3,SUCCESS,0.022,0.151,0.173
childsnack-contents/parsize1-cham3,contentam1-p10,0.143,0.196,0.433,3,SUCCESS,0.048,0.148,0.196,0.208,3,SUCCESS,0.058,0.15,0.208
childsnack-contents/parsize1-cham3,contentam1-p15,0.15,0.211,0.459,3,SUCCESS,0.058,0.153,0.211,0.232,3,SUCCESS,0.075,0.157,0.232
childsnack-contents/parsize1-cham3,contentam1-p20,0.147,0.217,0.462,3,SUCCESS,0.065,0.152,0.217,0.251,3,SUCCESS,0.096,0.155,0.251
childsnack-contents/parsize1-cham3,contentam1-p25,0.149,0.23,0.477,3,SUCCESS,0.075,0.155,0.23,0.274,3,SUCCESS,0.116,0.158,0.274
childsnack-contents/parsize1-cham3,contentam1-p5,0.148,0.197,0.444,3,SUCCESS,0.039,0.158,0.197,0.197,3,SUCCESS,0.039,0.158,0.197
childsnack-contents/parsize1-cham3,contentam3-p0,0.148,0.187,0.435,3,SUCCESS,0.034,0.153,0.187,0.174,3,SUCCESS,0.021,0.153,0.174
childsnack-contents/parsize1-cham3,contentam3-p10,0.148,0.205,0.453,3,SUCCESS,0.051,0.154,0.205,0.218,3,SUCCESS,0.062,0.156,0.218
childsnack-contents/parsize1-cham3,contentam3-p15,0.149,0.215,0.463,3,SUCCESS,0.061,0.154,0.215,0.237,3,SUCCESS,0.081,0.156,0.237
childsnack-contents/parsize1-cham3,contentam3-p20,0.149,0.223,0.471,3,SUCCESS,0.068,0.155,0.223,0.259,3,SUCCESS,0.101,0.158,0.259
